step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
705,PAYMENT,532.24,C1530,15450.53,1548.45,M1530,11642.15,8983.53,0
585,CASH_OUT,2542.04,C1531,5309.46,241.96,M1531,17615.44,12700.38,0
399,CASH_OUT,751.73,C1532,4174.85,5763.14,M1532,4350.99,3811.89,0
344,CASH_OUT,1046.71,C1533,18885.32,184.45,M1533,3665.12,11559.77,0
140,CASH_IN,8131.15,C1534,386.09,4601.45,M1534,15445.53,10672.97,0
187,TRANSFER,398.35,C1535,19307.77,8390.01,M1535,5101.73,4165.3,0
61,CASH_OUT,6592.84,C1536,2985.24,2428.32,M1536,3839.69,2824.21,0
380,TRANSFER,2732.85,C1537,16388.76,2085.56,M1537,7559.79,15179.25,0
710,CASH_IN,8716.74,C1538,5518.45,17928.75,M1538,7850.04,6451.73,0
440,TRANSFER,4855.07,C1539,7014.05,11709.4,M1539,17482.02,4880.81,0
319,DEBIT,3062.71,C1540,4335.15,18689.11,M1540,12368.87,14757.57,0
302,TRANSFER,5181.21,C1541,11710.28,6916.52,M1541,8119.23,14721.37,0
344,CASH_OUT,3825.76,C1542,6961.91,13542.9,M1542,10687.76,5528.03,0
11,CASH_IN,5647.37,C1543,13147.86,4093.83,M1543,19079.3,17451.37,0
62,CASH_OUT,1154.18,C1544,312.95,12366.81,M1544,2264.29,13765.0,0
226,DEBIT,9969.94,C1545,1287.5,2591.71,M1545,4154.31,6915.28,0
153,CASH_OUT,4261.3,C1546,1993.22,41.61,M1546,19250.57,8549.79,0
711,CASH_OUT,3488.82,C1547,8379.87,18630.64,M1547,19146.5,14534.19,0
564,CASH_OUT,7105.0,C1548,16295.92,11097.89,M1548,3543.31,4231.68,0
571,PAYMENT,3645.36,C1549,17763.56,18538.81,M1549,2902.18,9375.22,0
584,DEBIT,8334.41,C1550,4896.21,6676.63,M1550,8421.7,13071.17,0
660,CASH_OUT,4548.16,C1551,11487.39,6555.72,M1551,994.37,10789.97,0
575,CASH_OUT,7198.39,C1552,15367.3,8013.1,M1552,13098.07,12166.57,0
310,CASH_OUT,1083.46,C1553,5776.59,14120.82,M1553,1549.92,10924.25,0
243,CASH_IN,8462.73,C1554,8180.15,11316.17,M1554,1160.59,3984.55,0
493,PAYMENT,7359.82,C1555,10479.48,18507.1,M1555,9703.74,8204.11,0
366,CASH_IN,2125.05,C1556,2697.5,508.82,M1556,19155.73,10639.71,0
330,PAYMENT,1461.41,C1557,519.65,14163.92,M1557,8535.92,15601.25,0
107,CASH_OUT,3169.76,C1558,3056.12,6606.55,M1558,7129.62,13078.08,0
226,DEBIT,9760.95,C1559,12537.07,3604.67,M1559,19959.13,8531.82,0
218,TRANSFER,2575.75,C1560,1472.37,10207.91,M1560,10639.38,19488.0,0
506,TRANSFER,4566.71,C1561,3793.93,10101.28,M1561,7504.83,2155.91,0
259,CASH_OUT,309.9,C1562,6757.08,2740.22,M1562,7717.22,4136.1,0
517,CASH_IN,3978.3,C1563,1557.4,4037.92,M1563,3899.19,6826.25,0
54,DEBIT,5717.49,C1564,3833.99,8163.29,M1564,10244.46,4571.44,0
47,PAYMENT,9531.71,C1565,18225.4,8176.23,M1565,8777.1,12508.84,0
727,CASH_OUT,5172.19,C1566,385.98,6351.16,M1566,5415.91,791.01,0
689,DEBIT,8192.88,C1567,13068.64,2970.9,M1567,3210.8,3548.74,0
521,DEBIT,5475.81,C1568,7688.18,87.47,M1568,6224.78,5866.94,0
99,PAYMENT,417.44,C1569,13452.97,19404.7,M1569,10173.67,13666.92,0
20,DEBIT,3156.93,C1570,11773.83,18869.98,M1570,1166.67,17517.3,1
573,CASH_IN,5759.74,C1571,4469.98,9673.01,M1571,3074.88,15969.84,0
490,CASH_IN,9506.43,C1572,16944.19,19901.04,M1572,18953.15,3641.62,0
419,CASH_IN,8592.71,C1573,9838.81,13473.09,M1573,10857.11,11308.12,0
690,DEBIT,2291.27,C1574,16450.72,1377.15,M1574,1268.99,600.45,0
62,CASH_IN,2208.9,C1575,8120.25,2354.36,M1575,13861.76,6210.74,0
145,PAYMENT,2019.72,C1576,19693.71,18322.22,M1576,1236.06,16119.68,0
216,DEBIT,9225.76,C1577,15409.79,12601.04,M1577,14777.48,9133.31,0
3,TRANSFER,8528.13,C1578,19319.0,16863.67,M1578,14999.25,2998.83,0
160,DEBIT,7751.09,C1579,10286.53,17965.39,M1579,13021.58,8771.07,0
739,PAYMENT,3933.42,C1580,9473.82,8958.84,M1580,14644.09,3960.66,0
120,TRANSFER,5048.76,C1581,15109.08,970.52,M1581,1759.32,7863.83,0
89,DEBIT,4648.67,C1582,17605.83,3765.61,M1582,14535.61,9756.67,0
329,CASH_IN,2541.45,C1583,19282.92,1331.44,M1583,2733.77,6991.16,0
580,CASH_OUT,5055.23,C1584,6491.04,3774.8,M1584,6790.12,18739.38,0
357,CASH_OUT,314.66,C1585,15974.09,8210.66,M1585,18854.91,11250.61,0
610,CASH_IN,1326.79,C1586,4212.91,2363.94,M1586,10057.51,16857.85,0
267,CASH_OUT,8867.03,C1587,10911.49,3334.66,M1587,19348.53,15214.57,0
617,CASH_OUT,7519.28,C1588,3596.96,8916.44,M1588,1778.45,13223.33,0
323,CASH_IN,4234.46,C1589,6947.95,6803.42,M1589,9551.13,9937.77,0
635,CASH_IN,5176.33,C1590,18627.17,9353.16,M1590,1248.05,43.48,0
541,DEBIT,3706.29,C1591,2921.81,8583.44,M1591,12604.21,12269.35,0
649,DEBIT,7410.39,C1592,12648.02,12889.56,M1592,1574.14,7119.15,0
195,CASH_IN,7844.03,C1593,11859.09,18743.79,M1593,3507.36,2355.24,0
738,PAYMENT,7635.22,C1594,2414.77,2157.29,M1594,5176.61,8892.53,0
332,CASH_OUT,7228.89,C1595,6519.58,1985.2,M1595,14974.88,14711.07,0
170,DEBIT,2053.0,C1596,11259.63,17056.12,M1596,3279.24,19233.56,0
521,CASH_OUT,3386.32,C1597,3743.57,10127.93,M1597,16932.64,7482.1,0
463,TRANSFER,4703.76,C1598,16012.47,15328.1,M1598,2638.08,10854.47,0
40,CASH_IN,3314.62,C1599,19443.13,4308.44,M1599,704.89,17024.89,0
537,PAYMENT,7551.85,C1600,4295.19,16577.25,M1600,7900.91,6679.99,0
261,TRANSFER,3300.24,C1601,3738.24,18476.93,M1601,19588.83,2845.14,0
395,TRANSFER,1390.94,C1602,9098.7,12709.66,M1602,2206.84,5637.64,0
226,TRANSFER,3996.41,C1603,14955.31,2117.58,M1603,2034.37,17982.46,0
124,CASH_IN,9799.35,C1604,5632.01,17905.9,M1604,15023.33,3187.86,0
38,DEBIT,2266.56,C1605,397.6,15849.75,M1605,6243.23,6584.42,0
328,CASH_IN,6125.47,C1606,10824.41,15017.56,M1606,14345.63,9292.81,0
251,DEBIT,4335.4,C1607,19132.01,734.56,M1607,4000.21,16942.26,0
176,TRANSFER,719.54,C1608,7825.54,15979.25,M1608,9201.44,18754.27,0
602,TRANSFER,4883.89,C1609,8402.69,2759.02,M1609,5305.8,8516.21,0
454,PAYMENT,7024.62,C1610,19378.03,4447.72,M1610,9030.56,18639.08,0
37,DEBIT,5137.07,C1611,13892.15,11542.7,M1611,15381.94,3229.18,0
316,TRANSFER,8722.34,C1612,14383.44,5299.62,M1612,15240.2,3137.05,0
688,CASH_OUT,2896.48,C1613,11254.04,13226.96,M1613,10315.45,18985.02,0
593,PAYMENT,871.63,C1614,19492.18,12161.41,M1614,18567.44,10193.6,0
114,CASH_IN,9366.29,C1615,13777.33,2162.99,M1615,5275.68,3718.16,0
40,PAYMENT,3788.18,C1616,17900.66,13120.29,M1616,4806.23,9759.81,0
301,CASH_OUT,5768.29,C1617,13987.58,18479.1,M1617,12276.13,15664.22,0
224,DEBIT,7922.11,C1618,14702.32,3222.2,M1618,12425.94,16538.41,0
318,CASH_IN,3249.89,C1619,5808.22,11941.24,M1619,930.8,17279.39,0
349,CASH_IN,7164.48,C1620,6069.57,6837.31,M1620,12155.55,11391.42,0
115,DEBIT,1362.83,C1621,15659.69,9192.23,M1621,7488.72,17338.92,0
698,PAYMENT,2920.02,C1622,5934.13,5740.0,M1622,14948.85,10200.6,0
323,TRANSFER,1455.66,C1623,11255.4,7082.61,M1623,16162.11,12141.2,0
568,PAYMENT,8114.19,C1624,4987.05,578.24,M1624,11043.08,15174.4,0
40,CASH_OUT,2234.27,C1625,16339.67,19631.03,M1625,34.1,8508.71,0
40,TRANSFER,7176.86,C1626,2210.03,12496.0,M1626,12727.32,1471.63,0
289,PAYMENT,9433.55,C1627,16588.93,10014.11,M1627,14977.63,7003.33,0
262,DEBIT,5282.44,C1628,12054.6,7674.31,M1628,4979.67,12478.88,0
216,CASH_OUT,5404.89,C1629,3738.19,10787.49,M1629,9292.92,3846.65,0
147,CASH_OUT,4615.73,C1630,10840.71,7602.12,M1630,19314.53,2967.71,0
336,CASH_OUT,3265.64,C1631,5649.98,7198.16,M1631,5962.31,5861.61,0
168,TRANSFER,4761.79,C1632,6469.35,9278.93,M1632,4463.07,642.23,0
92,CASH_IN,6032.05,C1633,7030.56,5519.66,M1633,4217.1,14868.46,0
353,TRANSFER,9860.06,C1634,1266.38,3601.0,M1634,11176.02,5174.31,0
571,PAYMENT,9378.27,C1635,19719.23,11132.12,M1635,18995.74,2484.77,0
571,CASH_IN,8622.91,C1636,630.69,16855.31,M1636,12173.8,13982.59,0
681,PAYMENT,8892.41,C1637,13249.94,3056.56,M1637,6066.46,16858.56,0
363,CASH_IN,4683.81,C1638,7424.55,654.69,M1638,12771.4,397.51,0
557,TRANSFER,6577.87,C1639,12920.21,4936.23,M1639,12496.85,4672.0,0
345,CASH_OUT,8951.72,C1640,7124.97,19594.41,M1640,11938.5,18904.65,0
693,DEBIT,3935.58,C1641,13475.01,16575.16,M1641,3188.52,7705.08,0
170,CASH_OUT,9618.01,C1642,14584.71,11917.32,M1642,12691.34,18771.84,0
356,TRANSFER,4163.7,C1643,13811.05,18584.98,M1643,8603.29,5484.25,0
191,CASH_IN,6014.82,C1644,2279.24,8905.58,M1644,371.84,4361.35,0
667,CASH_OUT,7100.95,C1645,13137.86,19665.61,M1645,10795.29,4282.17,0
422,TRANSFER,9506.41,C1646,5599.75,5926.04,M1646,19785.33,1704.57,0
700,PAYMENT,2453.72,C1647,576.03,4806.11,M1647,6994.79,17928.65,0
7,DEBIT,7463.85,C1648,8296.61,12760.96,M1648,19311.18,19596.7,0
133,CASH_OUT,5212.95,C1649,8670.86,7563.08,M1649,1924.11,19090.18,0
557,CASH_IN,2692.89,C1650,9343.48,12527.31,M1650,14649.0,17040.56,0
31,PAYMENT,7768.3,C1651,14096.48,6099.91,M1651,2286.6,16937.76,0
535,TRANSFER,5526.7,C1652,6176.88,12358.37,M1652,5471.43,13221.71,0
426,DEBIT,6613.13,C1653,6305.61,5514.93,M1653,11416.82,16524.27,0
394,CASH_IN,3235.78,C1654,1211.05,1019.44,M1654,11855.59,4166.85,0
672,TRANSFER,4817.93,C1655,13736.42,18242.72,M1655,15504.23,7758.25,0
363,TRANSFER,6177.37,C1656,11356.52,17664.1,M1656,12306.23,12816.73,0
437,CASH_OUT,4055.06,C1657,6988.5,19415.96,M1657,11872.29,17495.43,0
670,CASH_OUT,1991.74,C1658,14103.78,14330.54,M1658,18247.06,13209.39,0
551,CASH_IN,9616.79,C1659,10747.15,13654.42,M1659,9043.22,16780.44,0
82,TRANSFER,5119.56,C1660,9384.9,11180.06,M1660,4505.32,9478.99,0
356,CASH_OUT,7341.86,C1661,10226.49,2518.85,M1661,3235.77,14346.07,0
258,DEBIT,4116.36,C1662,12726.96,3784.71,M1662,7999.89,19599.62,0
718,DEBIT,3557.77,C1663,13200.05,5789.39,M1663,14255.06,3069.77,0
589,TRANSFER,4077.57,C1664,5779.16,17803.13,M1664,850.87,18538.41,0
524,CASH_OUT,4097.87,C1665,2814.87,3459.39,M1665,2581.07,10447.28,0
295,CASH_IN,5446.36,C1666,3132.68,18457.46,M1666,2122.27,12864.36,0
224,CASH_IN,5439.26,C1667,12787.82,10455.71,M1667,11705.0,17557.38,0
525,CASH_IN,4976.57,C1668,17457.47,14311.39,M1668,4857.29,8193.08,0
46,DEBIT,1356.51,C1669,8189.93,2204.89,M1669,3325.19,8373.85,0
667,CASH_OUT,4965.79,C1670,3390.4,5380.67,M1670,11855.41,10543.64,0
113,CASH_OUT,1699.35,C1671,15132.05,19170.37,M1671,15226.2,382.04,0
233,DEBIT,1270.1,C1672,16649.79,5323.0,M1672,6643.1,9933.32,0
17,CASH_IN,9327.13,C1673,17611.65,5930.43,M1673,11564.09,5821.75,0
360,CASH_IN,6053.45,C1674,12136.63,3951.95,M1674,1962.49,18559.08,0
223,TRANSFER,6598.31,C1675,17214.57,2581.47,M1675,18703.82,1754.71,0
700,PAYMENT,4023.92,C1676,308.3,4665.15,M1676,6737.92,9186.41,0
448,CASH_OUT,9090.72,C1677,2144.72,12846.54,M1677,19950.11,18949.36,0
365,CASH_OUT,6382.93,C1678,1851.52,9107.35,M1678,19571.76,18020.71,0
675,CASH_OUT,7694.01,C1679,14252.09,11075.12,M1679,15576.47,14026.97,0
326,PAYMENT,3691.94,C1680,1391.64,2447.3,M1680,401.34,11787.22,0
467,TRANSFER,9600.52,C1681,9927.29,16042.33,M1681,10869.5,5614.62,0
414,PAYMENT,8206.41,C1682,9454.14,15681.89,M1682,1736.73,7339.14,0
455,CASH_IN,8540.95,C1683,6214.07,431.8,M1683,17902.76,1802.7,0
586,CASH_IN,1730.22,C1684,17408.1,7670.3,M1684,15792.73,15722.17,0
233,CASH_OUT,2716.92,C1685,3408.66,1375.41,M1685,19446.81,6477.4,0
224,DEBIT,2863.41,C1686,7049.26,15842.12,M1686,12167.66,13355.64,0
412,CASH_OUT,2716.38,C1687,15483.43,14745.39,M1687,10443.46,7151.9,0
572,DEBIT,8555.53,C1688,608.45,18039.76,M1688,10379.48,9286.61,0
335,PAYMENT,328.53,C1689,13459.01,4728.08,M1689,7728.97,11100.05,0
222,CASH_IN,770.24,C1690,16327.95,9125.92,M1690,9373.8,16037.05,0
37,DEBIT,2746.41,C1691,18645.36,3689.76,M1691,12708.25,4223.13,0
278,PAYMENT,2006.73,C1692,17525.93,7424.7,M1692,18658.95,7975.31,0
196,CASH_IN,2326.28,C1693,6387.68,10444.87,M1693,11917.69,2601.63,0
484,DEBIT,7981.45,C1694,11727.28,1066.62,M1694,17142.32,1515.21,0
242,CASH_OUT,5635.63,C1695,1545.87,14297.41,M1695,17255.6,12093.49,0
324,CASH_OUT,67.65,C1696,5157.4,10865.87,M1696,10376.65,3781.82,0
731,CASH_OUT,4298.93,C1697,1884.45,16579.18,M1697,6949.39,1195.99,0
192,PAYMENT,4084.77,C1698,6303.75,5435.61,M1698,12791.48,17941.96,0
17,CASH_OUT,1148.31,C1699,17503.74,18066.42,M1699,8917.55,10686.29,0
524,TRANSFER,6764.66,C1700,6943.34,19973.89,M1700,1628.82,2692.56,0
401,CASH_IN,7023.95,C1701,11237.96,18385.97,M1701,7556.18,1068.52,0
705,PAYMENT,7211.72,C1702,8667.62,15557.85,M1702,19881.44,2397.2,0
22,CASH_OUT,7287.42,C1703,9178.33,16247.38,M1703,970.24,9426.74,0
474,CASH_IN,10.53,C1704,19391.44,11474.88,M1704,13933.34,13369.31,1
120,DEBIT,9539.67,C1705,5923.09,3803.08,M1705,16823.77,12825.6,0
210,CASH_OUT,8143.95,C1706,12546.49,13540.81,M1706,12974.52,2888.46,0
306,CASH_IN,9040.78,C1707,8401.25,14255.06,M1707,11394.96,12669.78,0
270,TRANSFER,166.28,C1708,1222.92,19707.7,M1708,14151.09,8097.31,0
704,DEBIT,9339.25,C1709,9786.62,10826.03,M1709,8586.85,9294.88,0
687,TRANSFER,8099.79,C1710,16266.87,5427.38,M1710,1827.23,16028.61,0
285,CASH_IN,8373.82,C1711,1975.06,13673.45,M1711,19247.44,6649.99,0
716,TRANSFER,941.94,C1712,1391.84,19587.52,M1712,8646.02,2939.98,0
676,CASH_IN,7390.39,C1713,3072.63,3544.28,M1713,13307.78,17469.06,0
227,CASH_IN,9599.57,C1714,15288.0,6519.96,M1714,10626.21,4242.61,0
381,TRANSFER,6788.69,C1715,14479.91,10837.62,M1715,1093.46,5880.6,0
460,CASH_IN,5709.91,C1716,11300.36,3404.29,M1716,19054.93,14131.8,0
7,CASH_OUT,9456.84,C1717,9364.53,444.41,M1717,15850.74,13671.01,0
29,CASH_IN,4434.94,C1718,17766.52,6739.66,M1718,2981.96,16008.0,0
33,PAYMENT,5996.94,C1719,15333.96,17307.42,M1719,19632.98,3677.33,0
646,CASH_IN,4768.62,C1720,16238.85,869.37,M1720,14738.03,7045.6,0
79,PAYMENT,9329.13,C1721,16265.25,8578.58,M1721,9446.43,2517.66,0
459,CASH_IN,770.09,C1722,12854.34,15244.02,M1722,12227.4,10820.78,0
570,CASH_IN,5016.19,C1723,9160.29,19063.65,M1723,2134.73,5851.41,0
538,TRANSFER,6872.65,C1724,17293.56,19709.51,M1724,11208.23,13778.71,0
482,CASH_OUT,7921.15,C1725,18520.15,8439.39,M1725,1473.22,6.89,0
430,CASH_OUT,5834.36,C1726,476.12,19007.69,M1726,10897.11,1193.66,0
738,DEBIT,9090.09,C1727,1031.1,708.38,M1727,11053.91,8651.21,0
285,TRANSFER,9420.49,C1728,19174.87,14918.34,M1728,17488.78,19163.68,0
516,TRANSFER,652.55,C1729,5543.21,12854.92,M1729,14501.15,17817.03,0
99,CASH_OUT,4029.68,C1730,17467.39,4990.44,M1730,4991.05,19880.18,0
397,TRANSFER,244.36,C1731,7775.9,10146.37,M1731,17768.52,8336.6,0
489,CASH_OUT,3300.87,C1732,2382.0,2591.07,M1732,11464.85,931.37,0
39,TRANSFER,5373.31,C1733,1608.86,17431.94,M1733,12127.59,6119.12,0
271,CASH_IN,9108.84,C1734,3130.16,7157.96,M1734,3379.63,13515.42,0
157,CASH_OUT,8467.08,C1735,4997.86,12520.89,M1735,17155.47,2703.28,0
75,CASH_OUT,1283.72,C1736,9770.37,3175.53,M1736,18619.3,5999.44,0
130,PAYMENT,939.37,C1737,14029.96,4123.3,M1737,15499.81,1123.32,0
687,TRANSFER,5896.78,C1738,19727.97,19839.13,M1738,18815.05,9499.34,0
84,TRANSFER,5325.86,C1739,8830.13,15061.73,M1739,6046.0,4178.41,0
22,CASH_OUT,2671.11,C1740,10363.7,19239.44,M1740,17222.38,1824.96,0
459,CASH_IN,8995.54,C1741,10436.31,5917.02,M1741,9777.86,8224.32,0
539,CASH_IN,9274.39,C1742,10788.69,3291.26,M1742,3278.34,7024.51,0
707,CASH_IN,4032.09,C1743,10354.81,10061.37,M1743,13376.01,10750.35,0
382,TRANSFER,8904.12,C1744,175.5,9893.37,M1744,13682.41,14980.77,0
440,PAYMENT,3845.65,C1745,34.5,3498.93,M1745,5738.49,2251.37,0
604,CASH_OUT,7370.8,C1746,1953.33,14664.39,M1746,549.87,15822.51,0
21,DEBIT,4764.66,C1747,2031.13,7235.55,M1747,3996.95,525.8,0
303,PAYMENT,1234.61,C1748,14097.94,3727.3,M1748,7995.55,8862.04,0
84,DEBIT,9280.06,C1749,4098.32,6639.67,M1749,3351.26,11748.61,0
659,PAYMENT,4546.42,C1750,17894.28,11273.17,M1750,3880.6,19139.97,0
453,CASH_IN,7347.53,C1751,18572.13,14529.42,M1751,7827.81,11478.46,0
387,TRANSFER,3678.07,C1752,19517.87,9637.82,M1752,19235.73,3174.98,0
507,DEBIT,198.62,C1753,18781.63,10511.9,M1753,15284.87,10350.84,0
257,PAYMENT,1014.3,C1754,5437.77,2778.92,M1754,6394.97,7915.68,0
570,TRANSFER,4967.23,C1755,10195.54,18293.82,M1755,19032.08,9587.11,0
527,DEBIT,6902.74,C1756,3509.1,18574.48,M1756,12912.94,3941.94,0
162,CASH_OUT,3354.01,C1757,16124.19,13668.53,M1757,9108.99,10016.54,0
163,PAYMENT,6957.93,C1758,17768.63,352.63,M1758,9366.0,3000.8,0
524,CASH_OUT,6989.37,C1759,17025.78,10741.48,M1759,8214.89,14880.86,0
271,CASH_IN,7042.32,C1760,8667.34,12584.38,M1760,4659.84,11878.13,0
492,CASH_OUT,4930.29,C1761,15173.48,19893.08,M1761,7732.64,1570.55,1
208,CASH_OUT,9149.71,C1762,1951.58,19921.34,M1762,10557.93,17792.29,0
539,PAYMENT,4897.07,C1763,804.9,17152.22,M1763,10560.55,12327.59,0
584,CASH_IN,4508.15,C1764,15064.73,1276.62,M1764,15234.74,6322.14,0
60,CASH_OUT,2001.81,C1765,8507.11,19065.53,M1765,7175.96,912.85,0
430,TRANSFER,3083.47,C1766,19910.99,12253.22,M1766,14335.96,12644.53,0
657,DEBIT,432.92,C1767,1945.08,16017.74,M1767,11561.84,7468.81,0
605,CASH_OUT,6339.02,C1768,17112.55,8143.86,M1768,19236.91,18152.36,0
309,CASH_IN,2492.87,C1769,9599.66,6393.39,M1769,7705.7,697.56,0
520,CASH_OUT,3048.51,C1770,16543.0,9264.88,M1770,18024.33,782.05,0
591,DEBIT,7710.44,C1771,16342.55,2937.49,M1771,16412.85,18985.99,0
27,CASH_IN,3278.94,C1772,18319.84,7141.32,M1772,12753.29,19297.48,0
686,PAYMENT,2429.54,C1773,5957.0,17152.35,M1773,13090.29,554.84,0
562,CASH_IN,1698.89,C1774,18995.99,759.01,M1774,1693.0,14320.66,0
199,PAYMENT,7750.84,C1775,3033.34,3017.56,M1775,19004.49,4429.9,0
387,CASH_IN,1305.77,C1776,1639.38,2502.32,M1776,2138.72,14027.86,0
349,DEBIT,4543.0,C1777,8632.31,8061.51,M1777,11264.67,17374.66,0
693,DEBIT,5074.23,C1778,16566.46,19939.74,M1778,6601.42,2016.63,0
536,CASH_IN,6877.03,C1779,9468.42,3467.16,M1779,8597.04,4775.33,0
378,CASH_OUT,6336.5,C1780,16585.73,2909.65,M1780,12203.66,481.55,0
558,DEBIT,8109.1,C1781,14593.74,18301.11,M1781,18177.03,876.6,0
527,PAYMENT,457.07,C1782,4188.57,17641.01,M1782,9151.34,592.36,0
153,PAYMENT,2971.44,C1783,18977.63,644.81,M1783,19754.59,16013.65,0
734,TRANSFER,2808.54,C1784,1215.62,15034.12,M1784,11856.24,5965.85,0
206,PAYMENT,1468.71,C1785,17965.59,13109.31,M1785,3211.08,9864.23,0
455,TRANSFER,2898.89,C1786,6088.87,15354.82,M1786,3800.19,15756.89,0
273,CASH_IN,3104.56,C1787,10002.96,9890.05,M1787,14322.22,9898.87,0
236,CASH_IN,5223.63,C1788,8447.04,19827.58,M1788,1007.96,8583.92,0
740,CASH_IN,6640.41,C1789,3436.69,876.94,M1789,9606.83,231.46,1
521,CASH_OUT,3817.19,C1790,7162.94,4687.43,M1790,2964.38,11360.79,0
678,CASH_OUT,7197.51,C1791,3858.69,7930.92,M1791,8664.37,2494.86,0
726,TRANSFER,3368.29,C1792,4077.73,8995.56,M1792,14998.35,15292.96,0
501,PAYMENT,2909.93,C1793,3741.14,18427.35,M1793,9176.26,5154.75,0
117,PAYMENT,5416.47,C1794,9780.35,11200.09,M1794,3269.02,13483.75,0
386,CASH_IN,246.93,C1795,15958.63,902.22,M1795,5038.51,12924.47,0
344,DEBIT,807.09,C1796,11379.4,8157.26,M1796,7350.79,12333.51,0
584,CASH_OUT,4185.52,C1797,17864.13,8329.81,M1797,1391.22,5339.04,0
395,CASH_OUT,9429.7,C1798,12730.89,19309.82,M1798,11686.75,5341.8,0
64,CASH_IN,7217.9,C1799,13786.8,11983.94,M1799,12150.68,17260.96,0
717,CASH_OUT,890.38,C1800,13352.14,12713.02,M1800,1243.04,256.15,0
721,CASH_IN,8464.72,C1801,8989.18,14265.06,M1801,8046.23,3630.45,0
72,TRANSFER,7325.68,C1802,13786.78,15400.79,M1802,8280.01,12203.42,0
274,PAYMENT,6113.36,C1803,1394.15,12701.02,M1803,6676.39,16340.93,0
320,DEBIT,8204.73,C1804,17197.03,4743.89,M1804,11154.79,7166.91,0
338,PAYMENT,4047.06,C1805,15556.24,17480.92,M1805,6919.15,13068.87,0
366,PAYMENT,2222.8,C1806,4904.6,14642.4,M1806,8328.19,11143.13,0
495,TRANSFER,5125.11,C1807,15360.65,14837.41,M1807,15950.47,1290.8,0
607,CASH_OUT,5492.93,C1808,252.85,19931.13,M1808,3242.19,12435.0,0
166,DEBIT,5387.88,C1809,4344.93,16050.53,M1809,12382.29,16278.07,0
544,CASH_OUT,5655.09,C1810,1302.74,16583.03,M1810,10111.89,19848.97,0
11,PAYMENT,9487.56,C1811,15604.54,19028.11,M1811,6101.43,592.8,0
301,CASH_IN,9023.43,C1812,15117.48,3022.68,M1812,14550.69,13201.16,0
729,PAYMENT,8758.41,C1813,16272.72,9954.55,M1813,11023.77,8290.99,0
102,CASH_OUT,8016.15,C1814,89.63,11611.34,M1814,9547.23,195.76,0
425,PAYMENT,9434.85,C1815,10024.65,6585.51,M1815,13353.39,12287.22,0
392,CASH_IN,993.96,C1816,14096.72,16788.07,M1816,16045.81,2448.55,0
214,TRANSFER,2658.58,C1817,3108.02,15248.39,M1817,19453.38,7571.34,0
691,CASH_OUT,4955.61,C1818,12995.81,14417.66,M1818,12587.01,5227.34,0
88,PAYMENT,8466.88,C1819,1682.2,19942.99,M1819,17488.8,7223.27,0
553,CASH_OUT,5056.61,C1820,3626.52,5187.63,M1820,21.83,9853.91,0
401,TRANSFER,7482.87,C1821,9515.94,14709.15,M1821,10604.71,7184.19,0
588,PAYMENT,1398.21,C1822,13071.3,11028.09,M1822,4292.95,11054.64,0
46,PAYMENT,2531.61,C1823,2917.38,6259.78,M1823,1883.85,4772.99,0
672,CASH_OUT,7320.44,C1824,3704.47,3211.74,M1824,10639.42,12707.24,0
463,CASH_OUT,1655.69,C1825,4088.93,17917.68,M1825,14936.53,17075.26,0
592,CASH_IN,3520.05,C1826,4774.02,11909.11,M1826,8245.45,4481.34,0
310,TRANSFER,2656.01,C1827,4531.08,16498.68,M1827,13402.15,10157.54,0
86,CASH_IN,3505.12,C1828,7902.98,10906.9,M1828,9794.39,12973.8,0
92,PAYMENT,7086.16,C1829,13075.79,4399.54,M1829,8741.72,11292.52,0
660,CASH_OUT,3684.79,C1830,8760.64,6750.98,M1830,5805.13,7312.99,0
673,PAYMENT,5557.08,C1831,15519.48,7630.78,M1831,7651.87,12843.99,0
714,PAYMENT,1008.32,C1832,14385.37,19458.7,M1832,6995.91,564.92,0
242,DEBIT,8052.13,C1833,2530.54,112.67,M1833,12923.74,7398.12,0
2,DEBIT,3705.19,C1834,976.83,19713.32,M1834,2320.37,10652.24,0
225,PAYMENT,6488.86,C1835,17558.83,19609.23,M1835,1852.73,412.26,0
589,CASH_OUT,7256.64,C1836,1596.62,19923.02,M1836,13200.26,10152.98,0
116,PAYMENT,2104.51,C1837,2966.78,9531.76,M1837,10925.96,13085.09,0
666,DEBIT,8847.9,C1838,442.67,19276.18,M1838,8604.0,15184.15,0
103,CASH_OUT,6166.08,C1839,12566.73,7911.98,M1839,3048.86,2267.48,0
194,PAYMENT,4292.96,C1840,11647.41,525.89,M1840,8220.54,19811.3,0
166,TRANSFER,1831.53,C1841,19738.07,4486.94,M1841,15794.64,12123.35,0
90,TRANSFER,9423.59,C1842,17738.65,18905.92,M1842,17792.42,7263.88,0
686,PAYMENT,7553.13,C1843,8216.86,275.29,M1843,14051.53,4981.86,0
122,CASH_OUT,2088.17,C1844,7431.72,10919.88,M1844,1198.24,11457.94,0
143,PAYMENT,3383.73,C1845,5937.04,1512.03,M1845,13408.2,17634.23,1
106,PAYMENT,8098.65,C1846,3048.14,5727.93,M1846,4819.71,10411.31,0
428,DEBIT,6959.82,C1847,2761.67,1761.86,M1847,6305.02,13229.44,0
